Azerbaijan,2002,17,18,99.91478049999999,99.89627042000001,12.16,54.54,11.985714285714286,1.5142857142857142,23.557142857142857,26.87142857142857,47.2,104,11076
Azerbaijan,2003,17,18,99.9192101,99.90491533000001,12.42,53.68,11.714285714285715,1.1857142857142857,23.442857142857143,26.82857142857143,47.5,103.8,11993
Azerbaijan,2004,17,18,99.9236397,99.91356024000001,12.68,52.82,11.442857142857143,0.8571428571428572,23.32857142857143,26.785714285714285,47.5,103.5,13739
Azerbaijan,2005,17,18,99.92806929999999,99.92220515,12.94,51.96,11.171428571428573,0.5285714285714285,23.214285714285715,26.742857142857144,47.7,105.7,x
Azerbaijan,2006,17,18,99.9324989,99.93085006,13.2,51.1,10.9,0.2,23.1,26.7,47.9,100.0,x
Azerbaijan,2007,17,18,99.9369285,99.93949497,12.766666666666666,50.43333333333334,10.033333333333333,0.23333333333333334,23.533333333333335,27.2,47.93809523809524,100.0,x
Azerbaijan,2009,17,18,99.9457877,99.95678479,11.899999999999999,49.1,8.3,0.3,24.4,28.2,48.01428571428571,100.0,x
Bahamas,1970,18,18,x,x,x,x,10.1,1.3,22.4,26,x,x,x
Bahamas,1980,18,18,x,x,x,x,4.6,0.5,24.8,27.3,43.03333333333334,99.0,x
Bahamas,1985,18,18,x,x,58.14173758388417,59.74173758388417,4.15,0.7,26.0,28.200000000000003,44.2,101.6,x
Bahamas,1986,18,18,x,x,58.79449172258945,60.39449172258945,4.0600000000000005,0.74,26.24,28.380000000000003,44.9,101.61999999999999,x
Bahamas,1987,18,18,x,x,59.447245861294725,61.047245861294726,3.97,0.78,26.48,28.560000000000002,44.5,101.64,x
Bahamas,1988,18,18,x,x,60.1,61.7,3.88,0.8200000000000001,26.72,28.740000000000002,45.1,101.66,x
Bahamas,1989,18,18,x,x,60.75275413870528,62.35275413870528,3.79,0.86,26.96,28.92,44.4,101.68,x
Bahamas,1990,18,18,x,x,61.405508277410554,63.005508277410556,3.7,0.9,27.2,29.1,45,101.7,x
Bahamas,1991,18,18,86.37847757117635,84.57847757117635,62.05826241611583,63.65826241611583,3.64,0.86,27.22,29.18,45.5,104.5,x
Bahamas,1992,18,18,87.22193777357832,85.42193777357832,62.71101655482111,64.31101655482111,3.58,0.8200000000000001,27.24,29.26,46,104.9,x
Bahamas,1993,18,18,88.06539797598029,86.26539797598029,63.363770693526384,64.96377069352639,3.52,0.78,27.259999999999998,29.34,45.7,103.2,x
Bahamas,1994,18,18,88.90885817838226,87.10885817838226,64.01652483223165,65.61652483223166,3.46,0.74,27.279999999999998,29.42,46.2,102.8,x
Bahamas,1995,18,18,89.75231838078423,87.95231838078423,64.66927897093693,66.26927897093694,3.4000000000000004,0.7,27.299999999999997,29.5,47,102.8,x
Bahamas,1996,18,18,90.5957785831862,88.7957785831862,x,x,3.34,0.66,27.32,29.58,47.4,102.1,x
Bahamas,1997,18,18,91.43923878558817,89.63923878558818,x,x,3.2800000000000002,0.62,27.34,29.66,48.2,101.8,x
Bahamas,1998,18,18,92.28269898799014,90.48269898799015,x,x,3.22,0.5800000000000001,27.36,29.74,48.2,102.43333333333334,x
Bahamas,1999,18,18,93.12615919039212,91.32615919039212,x,x,3.16,0.54,27.38,29.82,49,103.06666666666666,x
Bahamas,2000,18,18,93.96961939279409,92.16961939279409,x,x,3.1,0.5,27.4,29.9,48.6,103.7,x
Bahamas,2001,18,18,94.81307959519606,93.01307959519606,x,x,2.8666666666666667,0.47333333333333333,27.566666666666666,30.029999999999998,48.3,105.7,x
Bahamas,2002,18,18,95.65653979759803,93.85653979759803,x,x,2.6333333333333333,0.44666666666666666,27.73333333333333,30.16,49,105.35,x
Bahamas,2003,18,18,96.5,94.7,x,x,2.4000000000000004,0.42,27.9,30.29,48.7,105.0,x
Bahamas,2004,18,18,97.34346020240197,95.54346020240197,x,x,2.166666666666667,0.3933333333333333,28.066666666666666,30.419999999999998,49.4,104.65,x
Bahamas,2005,18,18,98.18692040480394,96.38692040480394,x,x,1.9333333333333333,0.3666666666666667,28.23333333333333,30.549999999999997,49.4,104.3,x
Bahamas,2006,18,18,99.03038060720591,97.23038060720592,x,x,1.7000000000000002,0.33999999999999997,28.4,30.68,49.1,100.0,x
Bangladesh,1974,18,21,15.121564914666667,36.73107627266667,2.3833333333333333,4.727777777777778,75.5,7.7,16.4,24,x,x,x
Bangladesh,1976,18,21,18.558548973333334,38.911385663333334,5,7.7,73.58571428571429,7.414285714285715,16.485714285714284,23.97142857142857,x,x,x
Bangladesh,1979,18,21,23.714025061333334,42.18184974933334,8.9,12.7,70.71428571428571,6.985714285714286,16.614285714285714,23.928571428571427,42.099999999999994,93.61,x
Bangladesh,1981,18,21,27.15100912,44.36215914,11,18.6,68.8,6.7,16.7,23.9,41.699999999999996,93.74,x
Bangladesh,1984,18,21,32.409954043,46.574531862,13.7,19.1,63.55,6.19,17.12,24.2,41.1,93.935,x
Bangladesh,1985,18,21,34.162935684000004,47.311989436000005,16.049999999999997,22.200000000000003,61.8,6.0200000000000005,17.26,24.299999999999997,40.9,94,x
Bangladesh,1986,18,21,35.915917325,48.04944701,18.4,25.3,60.05,5.85,17.4,24.4,40.6,94,x
Bangladesh,1987,18,21,37.668898966,48.786904584,20.0,27.133333333333333,58.3,5.68,17.54,24.5,40.6,94.05,x
Bangladesh,1988,18,21,39.421880607,49.524362158,21.599999999999998,28.96666666666667,56.55,5.51,17.68,24.599999999999998,40.6,94.1,x
Bangladesh,1989,18,21,41.174862248,50.261819732,23.2,30.8,54.8,5.34,17.82,24.7,40.7,94.15,x
Bangladesh,1990,18,21,42.927843889,50.999277306,27.2,35.35,53.05,5.17,17.96,24.799999999999997,40.2,94.2,x
Bangladesh,1991,18,21,44.68082553,51.73673488,31.2,39.9,51.3,5,18.1,24.9,39.7,94.5,x
Bangladesh,1992,18,21,46.238365857,53.279442358,32.86666666666667,41.46666666666667,49.91,4.93,18.200000000000003,24.939999999999998,39.2,94.5,x
Bangladesh,1993,18,21,47.795906184,54.822149836,34.53333333333333,43.03333333333333,48.519999999999996,4.86,18.3,24.98,38.7,94.5,x
Bangladesh,1994,18,21,49.353446511,56.364857314,36.2,44.6,47.129999999999995,4.79,18.400000000000002,25.02,38.2,94.5,x
Bangladesh,1995,18,21,50.910986838,57.907564792,38.0,46.13333333333333,45.739999999999995,4.72,18.5,25.06,37.6,94.7,x
Bangladesh,1996,18,21,52.468527165,59.45027227,39.800000000000004,47.66666666666667,44.349999999999994,4.65,18.6,25.1,37.1,94.7,x
Bangladesh,1997,18,21,54.026067492,60.992979747999996,41.6,49.2,42.959999999999994,4.58,18.700000000000003,25.14,37.2,94.5,x
Bangladesh,1998,18,21,55.583607819,62.535687226,42.2,50.733333333333334,41.57,4.51,18.8,25.18,37.2,94.8,x
Bangladesh,1999,18,21,57.141148146000006,64.078394704,42.8,52.266666666666666,40.18,4.4399999999999995,18.900000000000002,25.22,37.3,94.4,x
Bangladesh,2000,18,21,58.698688473000004,65.621102182,43.4,53.8,38.79,4.37,19.0,25.26,37.4,95,x
Bangladesh,2001,18,21,60.2562288,67.16380966,44.375,54.875,37.4,4.3,19.1,25.3,37.5,92.7,x
Bangladesh,2002,18,21,62.10118292,68.154108694,45.349999999999994,55.95,38.23,4.08,19.05,25.310000000000002,37.6,93.35,x
Bangladesh,2003,18,21,63.94613704,69.144407728,46.324999999999996,57.025,39.06,3.86,19.0,25.32,37.6,94.0,x
Bangladesh,2004,18,21,65.79109116000001,70.134706762,47.3,58.1,39.89,3.6399999999999997,18.950000000000003,25.33,36.8,94.65,x
Bangladesh,2005,18,21,67.63604528,71.125005796,47.36666666666667,57.333333333333336,40.72,3.42,18.900000000000002,25.34,36.8,95.3,x
Bangladesh,2006,18,21,69.4809994,72.11530483,47.43333333333333,56.56666666666666,41.55,3.2,18.85,25.35,36.7,95.365,x
Bangladesh,2007,18,21,71.32595352,73.105603864,47.5,55.8,42.38,2.98,18.8,25.36,36.5,95.42999999999999,x
Bangladesh,2011,18,21,78.70577,77.0668,51.18,60.120000000000005,45.7,2.1,18.6,25.4,35.7,95.69,x
Bangladesh,2012,18,21,80.42426202933333,78.15695469533334,52.1,61.2,44.8945945945946,1.9486486486486487,18.659459459459462,25.437837837837836,35.50000000000001,95.755,x
Barbados,1970,16,16,99.7,99.7,x,x,0.9,0.2,28.5,31.7,x,x,x
Barbados,1980,16,16,99.7,99.7,43.471428571428575,45.285714285714285,0.6,0.2,30.4,32.7,46.65714285714285,99.0,x
Barbados,1981,16,16,99.7,99.7,44.7,46.5,0.6,0.2,30.54,32.86,46.68571428571428,99.0,x
Barbados,1985,16,16,99.7,99.7,49.614285714285714,51.357142857142854,0.6,0.2,31.1,33.5,46.8,109.5,710
Barbados,1986,16,16,99.7,99.7,50.84285714285714,52.57142857142857,0.6,0.2,31.24,33.66,46.5,109.225,620
Barbados,1987,16,16,99.7,99.7,52.07142857142857,53.785714285714285,0.6,0.2,31.38,33.82,46.3,108.95,571
Barbados,1988,16,16,99.7,99.7,53.3,55,0.6,0.2,31.52,33.98,47.9,108.67500000000001,529
Barbados,1989,16,16,99.7,99.7,54.528571428571425,56.214285714285715,0.6,0.2,31.66,34.14,47.6,108.4,x
Barbados,1990,16,16,99.7,99.7,55.75714285714285,57.42857142857143,0.6,0.2,31.8,34.3,47.2,108.4,x
Barbados,1991,16,16,99.7,99.7,56.98571428571428,58.64285714285714,0.585,0.2,31.965,34.43,47.6,108.22,x
Barbados,1992,16,16,99.7,99.7,58.21428571428571,59.857142857142854,0.57,0.2,32.13,34.559999999999995,47.6,108.04,x
Barbados,1993,16,16,99.7,99.7,59.442857142857136,61.07142857142857,0.5549999999999999,0.2,32.295,34.69,47.3,107.86,x
Barbados,1994,16,16,99.7,99.7,60.671428571428564,62.285714285714285,0.5399999999999999,0.2,32.46,34.81999999999999,47.7,107.68,x
Barbados,1995,16,16,99.7,99.7,61.89999999999999,63.5,0.5249999999999999,0.2,32.625,34.949999999999996,48.1,107.5,x
Barbados,1996,16,16,99.7,99.7,x,x,0.51,0.2,32.79,35.08,48.4,107.42,x
Barbados,1997,16,16,99.7,99.7,x,x,0.49499999999999994,0.2,32.955,35.209999999999994,48.1,107.34,x
Barbados,1998,16,16,99.7,99.7,x,x,x,x,x,x,48.1,107.25999999999999,x
Barbados,1999,16,16,99.7,99.7,x,x,x,x,x,x,48.1,107.17999999999999,x
Barbados,2000,16,16,99.7,99.7,x,x,x,x,x,x,48.2,107.1,x
Barbados,2001,16,16,99.7,99.7,x,x,x,x,x,x,48.2,107.0,x
Barbados,2002,16,16,99.7,99.7,x,x,x,x,x,x,47.9,106.89999999999999,x
Barbados,2003,16,16,99.7,99.7,x,x,x,x,x,x,47.9,106.8,x
Barbados,2004,16,16,99.7,99.7,x,x,x,x,x,x,47.3,106.69999999999999,x
Barbados,2005,16,16,99.7,99.7,x,x,x,x,x,x,47.6,106.6,446
Barbados,2006,16,16,99.7,99.7,x,x,x,x,x,x,47.4,100.0,x
Belarus,1979,18,18,x,x,x,x,8.3,0.3,21.3,24.6,49.01428571428572,99.0,x
Belarus,1985,18,18,98.96420810956522,98.96520318956522,x,x,8.24,1.08,21.66,24.54,49.1,114.5,x
Belarus,1986,18,18,99.0,99.0,x,x,8.23,1.21,21.72,24.53,49,114.325,12664
Belarus,1987,18,18,99.0,99.0,x,x,8.219999999999999,1.34,21.779999999999998,24.52,49,114.15,13204
Belarus,1988,18,18,99.0,99.0,32.370000000000005,34.86,8.209999999999999,1.47,21.84,24.51,49,113.975,13412
Belarus,1989,18,18,99.76628353,99.73197565,33.760000000000005,38.46,8.2,1.6,21.9,24.5,49,113.8,14117
Belarus,1990,18,18,99.77247613099999,99.734465513,35.150000000000006,40.45,8.01,1.54,21.99,24.59,48.8,113.4,13477
Belarus,1991,18,18,99.778668732,99.736955376,36.54,42.44,7.819999999999999,1.48,22.08,24.68,48.7,113.1,16242
Belarus,1992,18,18,99.784861333,99.73944523899999,37.93,44.43,7.629999999999999,1.42,22.169999999999998,24.77,48.5,112.8,16500
Belarus,1993,18,18,99.791053934,99.741935102,39.32,46.42,7.4399999999999995,1.36,22.259999999999998,24.86,48.4,112.8,15770
Belarus,1994,18,18,99.797246535,99.74442496500001,40.71,48.41,7.25,1.3,22.35,24.95,48.3,113.5,15649
Belarus,1995,18,18,99.803439136,99.746914828,42.1,50.4,7.06,1.24,22.44,25.04,48.3,112.9,14495
Belarus,1996,18,18,99.809631737,99.749404691,43.49,52.62,6.869999999999999,1.18,22.53,25.13,48.4,114.2,13443
Belarus,1997,18,18,99.815824338,99.751894554,44.88,54.839999999999996,6.68,1.12,22.62,25.22,48.5,114.3,12612
Belarus,1998,18,18,99.82201693900001,99.75438441700001,46.27,57.059999999999995,6.49,1.06,22.71,25.31,48.6,114.4,11881
Belarus,1999,18,18,99.82820954,99.75687428,47.660000000000004,59.28,6.3,1,22.8,25.4,48.8,113,11506
Belarus,2000,18,18,99.827709934,99.76121951600001,49.05,61.5,6.07,0.97,22.98,25.549999999999997,48.9,113.5,x
Belarus,2001,18,18,99.827210328,99.765564752,50.44,63.72,5.84,0.94,23.16,25.7,49,113.4,x
Belarus,2002,18,18,99.826710722,99.769909988,51.83,65.94,5.609999999999999,0.9099999999999999,23.34,25.849999999999998,49.1,113.3,9656
Belarus,2003,18,18,99.82621111600001,99.774255224,53.22,68.16,5.38,0.88,23.52,26.0,49.2,113.5,9520
Belarus,2004,18,18,99.82571151,99.77860046,54.61,70.38,5.15,0.85,23.700000000000003,26.15,49.3,113.7,8868
Belarus,2005,18,18,99.825211904,99.782945696,56,72.6,4.92,0.82,23.880000000000003,26.299999999999997,49.3,114.5,x
Belarus,2006,18,18,99.82471229800001,99.78729093199999,57.39,74.58999999999999,4.6899999999999995,0.7899999999999999,24.060000000000002,26.45,49.4,100.0,x
Belarus,2009,18,18,99.82321348,99.80032664,61.56,80.55999999999999,4,0.7,24.6,26.9,49.44285714285714,100.0,x
Belgium,1966,18,18,99.0,99.0,10.8,72,7.546153846153847,1.0923076923076924,20.446153846153845,23.297435897435896,x,x,x
Belgium,1970,18,18,99.0,99.0,25.64,78.0,6.9,1,21.4,24.2,x,x,x
Belgium,1976,18,18,99.0,99.0,47.9,87,6.027272727272727,0.8363636363636363,21.945454545454545,24.527272727272727,x,x,x
Belgium,1981,18,18,99.0,99.0,60.650000000000006,82.0,5.3,0.7,22.4,24.8,36.719047619047615,99.0,x
Belgium,1982,18,18,99.0,99.0,63.2,81,5.02,0.6599999999999999,22.669999999999998,25.07,37.01428571428571,99.0,x
Belgium,1985,18,18,99.0,99.0,66.53,80.22,4.18,0.54,23.48,25.88,37.9,105.4,x
Belgium,1986,18,18,99.0,99.0,67.64,79.96000000000001,3.9,0.5,23.75,26.15,38.3,104.8,4231
Belgium,1987,18,18,99.0,99.0,68.75,79.7,3.62,0.45999999999999996,24.02,26.42,38.5,104.8,3932
Belgium,1988,18,18,99.0,99.0,69.86,79.44,3.34,0.42,24.29,26.69,38.6,104.8,x
Belgium,1989,18,18,99.0,99.0,70.97,79.18,3.06,0.38,24.560000000000002,26.96,38.7,104.7,x
Belgium,1990,18,18,99.0,99.0,72.08,78.92,2.7800000000000002,0.34,24.830000000000002,27.23,39,104.8,x
Belgium,1991,18,18,99.0,99.0,73.19,78.66000000000001,2.5,0.3,25.1,27.5,39.8,104.6,x
Belgium,1992,18,18,99.0,99.0,74.3,78.4,2.35,0.27999999999999997,25.43,27.84,40.3,104.5,3605
Belgium,1993,18,18,99.0,99.0,70.39999999999999,74.02000000000001,2.2,0.26,25.76,28.18,41,104.5,x
Belgium,1994,18,18,99.0,99.0,66.5,69.64,2.05,0.24,26.09,28.52,41.1,104.5,x
Belgium,1995,18,18,99.0,99.0,62.599999999999994,65.26,1.9,0.22,26.42,28.86,41.3,104.5,x
Belgium,1996,18,18,99.0,99.0,58.699999999999996,60.88,1.75,0.2,26.75,29.2,41.4,104.6,x
Belgium,1997,18,18,99.0,99.0,54.8,56.5,1.6,0.18,27.08,29.54,41.8,104.6,x
Belgium,1998,18,18,99.0,99.0,59.599999999999994,61.275,1.45,0.16,27.41,29.88,42.1,104.5,x
Belgium,1999,18,18,99.0,99.0,64.4,66.05,1.3,0.14,27.74,30.22,42.8,104.5,x
Belgium,2000,18,18,99.0,99.0,69.2,70.82499999999999,1.1500000000000001,0.12000000000000002,28.07,30.56,42.9,104.4,x
Belgium,2001,18,18,99.0,99.0,74,75.6,1,0.1,28.4,30.9,42.4,104.5,x
Belgium,2002,18,18,99.0,99.0,73.63333333333334,75.26666666666667,0.95,0.1,28.6875,31.162499999999998,42.8,104.4,x
Belgium,2003,18,18,99,99,73.26666666666667,74.93333333333332,0.9,0.1,28.974999999999998,31.424999999999997,43.1,104.4,x
Belgium,2004,18,18,99.0,99.0,72.9,74.6,0.85,0.1,29.2625,31.6875,43.6,104.4,x
Belgium,2005,18,18,99.0,99.0,74.53421052631579,74.66842105263157,0.8,0.1,29.549999999999997,31.95,43.8,104.3,x
Belgium,2006,18,18,99.0,99.0,76.16842105263159,74.73684210526315,0.75,0.1,29.8375,32.2125,44.1,100.0,x
Belgium,2009,18,18,99.0,99.0,81.07105263157895,74.94210526315788,0.6,0.1,30.7,33,44.98571428571429,100.0,x
Belize,1970,18,18,x,x,x,x,11.4,1.8,22.6,26,x,x,x
Belize,1980,18,18,x,x,x,x,9.1,1.7,23.9,26.2,21.42857142857143,96.95,x
Belize,1985,18,18,71.64118766558818,71.07539936558817,46.04,51.660000000000004,8.554545454545455,1.5636363636363635,24.945454545454545,27.2,24,97.2,x
Belize,1986,18,18,72.48464786799015,71.91885956799014,45.33333333333333,50.833333333333336,8.445454545454545,1.5363636363636364,25.154545454545453,27.4,25,97.4,x
Belize,1987,18,18,73.32810807039212,72.76231977039211,44.626666666666665,50.00666666666667,8.336363636363636,1.509090909090909,25.363636363636363,27.599999999999998,25.9,97.4,x
Belize,1988,18,18,74.17156827279409,73.60577997279408,43.919999999999995,49.18000000000001,8.227272727272727,1.4818181818181817,25.57272727272727,27.799999999999997,25,97.4,x
Belize,1989,18,18,75.01502847519606,74.44924017519605,43.21333333333333,48.35333333333334,8.118181818181819,1.4545454545454544,25.78181818181818,28.0,26.3,97.8,x
Belize,1990,18,18,75.85848867759803,75.29270037759802,42.50666666666666,47.52666666666667,8.00909090909091,1.4272727272727272,25.990909090909092,28.2,26.7,96.7,x
Belize,1991,18,18,76.70194888,76.13616058,41.8,46.7,7.9,1.4,26.2,28.4,27.4,98,x
Belize,1992,18,18,77.54540908240197,76.97962078240197,42.7375,47.875,9.488888888888889,1.9555555555555555,25.62222222222222,27.877777777777776,27.7,97,x
Belize,1993,18,18,78.38886928480395,77.82308098480394,43.675,49.050000000000004,11.077777777777778,2.511111111111111,25.044444444444444,27.355555555555554,29.9,97.1,x
Belize,1994,18,18,79.23232948720592,78.66654118720591,44.6125,50.225,12.666666666666668,3.0666666666666664,24.466666666666665,26.833333333333332,30,102.9,x
Belize,1995,18,18,80.07578968960789,79.51000138960788,45.55,51.400000000000006,14.255555555555556,3.6222222222222222,23.88888888888889,26.31111111111111,30.1,97.2,x
Belize,1996,18,18,80.91924989200986,80.35346159200985,46.4875,52.575,15.844444444444445,4.177777777777777,23.31111111111111,25.788888888888888,30.3,100,x
Belize,1997,18,18,81.76271009441183,81.19692179441182,47.425,53.75,17.433333333333334,4.733333333333333,22.733333333333334,25.266666666666666,30,100.9,x
Belize,1998,18,18,82.6061702968138,82.04038199681379,48.3625,54.925,19.022222222222222,5.28888888888889,22.155555555555555,24.744444444444444,31.3,101.3,x
Belize,1999,18,18,83.44963049921577,82.88384219921576,49.3,56.1,20.61111111111111,5.844444444444445,21.577777777777776,24.22222222222222,30.2,98,x
Belize,2000,18,18,84.29309070161774,83.72730240161773,46.71428571428571,52.98571428571429,22.2,6.4,21,23.7,31.5,97.6,x
Belize,2001,18,18,85.13655090401971,84.5707626040197,44.128571428571426,49.871428571428574,22.56,6.553333333333334,20.946666666666665,23.62333333333333,32.3,98.1,x
Belize,2002,18,18,85.98001110642168,85.41422280642168,41.542857142857144,46.75714285714285,22.919999999999998,6.706666666666667,20.893333333333334,23.546666666666667,33,98.1,x
Belize,2003,18,18,86.82347130882366,86.25768300882365,38.957142857142856,43.64285714285714,23.28,6.86,20.84,23.47,33,97.9,x
Belize,2004,18,18,x,x,36.37142857142857,40.528571428571425,23.64,7.013333333333334,20.786666666666665,23.39333333333333,33.7,98,x
Belize,2005,18,18,x,x,33.785714285714285,37.41428571428571,24.0,7.166666666666667,20.733333333333334,23.316666666666666,34.3,98.2,x
Belize,2006,18,18,x,x,31.2,34.3,24.36,7.32,20.68,23.24,34.8,98.25,x
Benin,1979,15,18,18.25518393,45.7106433,x,5.3,52.4,5.4,17.7,24.7,41.871428571428574,99.0,x
Benin,1982,15,18,23.244744373846157,47.884391561538465,0.7,6.6,48.28823529411765,4.827272727272728,18.088235294117645,24.904545454545453,41.48571428571429,99.0,x
Benin,1985,15,18,28.234304817692312,50.05813982307692,1.2785714285714285,8.7,44.17647058823529,4.254545454545455,18.476470588235294,25.10909090909091,41.1,103.2,x
Benin,1986,15,18,29.897491632307695,50.78272257692308,1.4714285714285715,9.399999999999999,42.805882352941175,4.063636363636364,18.605882352941176,25.177272727272726,41,103.0,x
Benin,1987,15,18,31.560678446923077,51.50730533076923,1.6642857142857141,10.1,41.43529411764706,3.872727272727273,18.735294117647058,25.245454545454546,41,102.8,x
Benin,1988,15,18,33.223865261538464,52.231888084615385,1.8571428571428572,10.799999999999999,40.06470588235294,3.681818181818182,18.86470588235294,25.313636363636363,41,102.60000000000001,x
Benin,1989,15,18,34.88705207615385,52.956470838461534,2.05,11.5,38.694117647058825,3.490909090909091,18.99411764705882,25.381818181818183,40.9,102.4,x
Benin,1990,15,18,36.550238890769236,53.68105359230769,2.242857142857143,12.2,37.32352941176471,3.3000000000000003,19.123529411764704,25.45,40.8,102.2,x
Benin,1991,15,18,38.21342570538462,54.40563634615384,2.435714285714286,12.899999999999999,35.95294117647059,3.1090909090909093,19.252941176470586,25.518181818181816,40.6,103.9,x
Benin,1992,15,18,39.87661252,55.1302191,2.6285714285714286,13.6,34.58235294117647,2.9181818181818184,19.38235294117647,25.586363636363636,40.4,105.6,x
Benin,1993,15,18,39.21275145,55.537705177999996,2.821428571428571,14.299999999999999,33.21176470588236,2.7272727272727275,19.511764705882353,25.654545454545453,40,105.6,x
Benin,1994,15,18,38.54889038,55.945191256,3.0142857142857142,14.999999999999998,31.841176470588238,2.5363636363636366,19.641176470588235,25.722727272727273,39.9,105.7,x
Benin,1995,15,18,37.88502931,56.352677334,3.2071428571428573,15.7,30.47058823529412,2.3454545454545457,19.770588235294117,25.79090909090909,39.7,100.1,x
Benin,1996,15,18,37.221168240000004,56.760163412,3.4,16.4,29.1,2.1545454545454548,19.9,25.85909090909091,39.6,105.5,x
Benin,1997,15,18,36.55730717,57.16764949,4.08,16.84,28.060000000000002,1.9636363636363638,19.98,25.927272727272726,39.6,104.075,x
Benin,1998,15,18,35.8934461,57.575135568,4.76,17.28,27.02,1.772727272727273,20.06,25.995454545454546,39.5,102.65,x
Benin,1999,15,18,35.22958503,57.982621646,5.4399999999999995,17.72,25.98,1.581818181818182,20.14,26.063636363636363,39.4,101.225,x
