Bahamas,1993,18,18,88.06539798,86.26539798,63.36377069,64.96377069,3.52,0.78,27.26,29.34,45.7,103.2,x,137000
Bahamas,1994,18,18,88.90885818,87.10885818,64.01652483,65.61652483,3.46,0.74,27.28,29.42,46.2,102.8,x,139000
Bahamas,1995,18,18,89.75231838,87.95231838,64.66927897,66.26927897,3.4,0.7,27.3,29.5,47,102.8,x,142000
Bahamas,1996,18,18,90.59577858,88.79577858,x,x,3.34,0.66,27.32,29.58,47.4,102.1,x,144000
Bahamas,1997,18,18,91.43923879,89.63923879,x,x,3.28,0.62,27.34,29.66,48.2,101.8,x,146000
Bahamas,1998,18,18,92.28269899,90.48269899,x,x,3.22,0.58,27.36,29.74,48.2,102.4333333,x,148000
Bahamas,1999,18,18,93.12615919,91.32615919,x,x,3.16,0.54,27.38,29.82,49,103.0666667,x,150000
Bahamas,2000,18,18,93.96961939,92.16961939,x,x,3.1,0.5,27.4,29.9,48.6,103.7,x,153000
Bahamas,2001,18,18,94.8130796,93.0130796,x,x,2.866666667,0.473333333,27.56666667,30.03,48.3,105.7,x,156000
Bahamas,2002,18,18,95.6565398,93.8565398,x,x,2.633333333,0.446666667,27.73333333,30.16,49,105.35,x,159000
Bahamas,2003,18,18,96.5,94.7,x,x,2.4,0.42,27.9,30.29,48.7,105,x,162000
Bahamas,2004,18,18,97.3434602,95.5434602,x,x,2.166666667,0.393333333,28.06666667,30.42,49.4,104.65,x,165000
Bahamas,2005,18,18,98.1869204,96.3869204,x,x,1.933333333,0.366666667,28.23333333,30.55,49.4,104.3,x,168000
Bahamas,2006,18,18,99.03038061,97.23038061,x,x,1.7,0.34,28.4,30.68,49.1,100,x,172000
Bangladesh,1974,18,21,15.12156491,36.73107627,2.383333333,4.727777778,75.5,7.7,16.4,24,x,x,x,34153000
Bangladesh,1976,18,21,18.55854897,38.91138566,5,7.7,73.58571429,7.414285714,16.48571429,23.97142857,x,x,x,35622000
Bangladesh,1979,18,21,23.71402506,42.18184975,8.9,12.7,70.71428571,6.985714286,16.61428571,23.92857143,42.1,93.61,x,38708000
Bangladesh,1981,18,21,27.15100912,44.36215914,11,18.6,68.8,6.7,16.7,23.9,41.7,93.74,x,40862000
Bangladesh,1984,18,21,32.40995404,46.57453186,13.7,19.1,63.55,6.19,17.12,24.2,41.1,93.935,x,44133000
Bangladesh,1985,18,21,34.16293568,47.31198944,16.05,22.2,61.8,6.02,17.26,24.3,40.9,94,x,45307000
Bangladesh,1986,18,21,35.91591733,48.04944701,18.4,25.3,60.05,5.85,17.4,24.4,40.6,94,x,46537000
Bangladesh,1987,18,21,37.66889897,48.78690458,20,27.13333333,58.3,5.68,17.54,24.5,40.6,94.05,x,47811000
Bangladesh,1988,18,21,39.42188061,49.52436216,21.6,28.96666667,56.55,5.51,17.68,24.6,40.6,94.1,x,49112000
Bangladesh,1989,18,21,41.17486225,50.26181973,23.2,30.8,54.8,5.34,17.82,24.7,40.7,94.15,x,50414000
Bangladesh,1990,18,21,42.92784389,50.99927731,27.2,35.35,53.05,5.17,17.96,24.8,40.2,94.2,x,51699000
Bangladesh,1991,18,21,44.68082553,51.73673488,31.2,39.9,51.3,5,18.1,24.9,39.7,94.5,x,52958000
Bangladesh,1992,18,21,46.23836586,53.27944236,32.86666667,41.46666667,49.91,4.93,18.2,24.94,39.2,94.5,x,54196000
Bangladesh,1993,18,21,47.79590618,54.82214984,34.53333333,43.03333333,48.52,4.86,18.3,24.98,38.7,94.5,x,55420000
Bangladesh,1994,18,21,49.35344651,56.36485731,36.2,44.6,47.13,4.79,18.4,25.02,38.2,94.5,x,56646000
Bangladesh,1995,18,21,50.91098684,57.90756479,38,46.13333333,45.74,4.72,18.5,25.06,37.6,94.7,x,57884000
Bangladesh,1996,18,21,52.46852717,59.45027227,39.8,47.66666667,44.35,4.65,18.6,25.1,37.1,94.7,x,59134000
Bangladesh,1997,18,21,54.02606749,60.99297975,41.6,49.2,42.96,4.58,18.7,25.14,37.2,94.5,x,60390000
Bangladesh,1998,18,21,55.58360782,62.53568723,42.2,50.73333333,41.57,4.51,18.8,25.18,37.2,94.8,x,61643000
Bangladesh,1999,18,21,57.14114815,64.0783947,42.8,52.26666667,40.18,4.44,18.9,25.22,37.3,94.4,x,62879000
Bangladesh,2000,18,21,58.69868847,65.62110218,43.4,53.8,38.79,4.37,19,25.26,37.4,95,x,64091000
Bangladesh,2001,18,21,60.2562288,67.16380966,44.375,54.875,37.4,4.3,19.1,25.3,37.5,92.7,x,65277000
Bangladesh,2002,18,21,62.10118292,68.15410869,45.35,55.95,38.23,4.08,19.05,25.31,37.6,93.35,x,66438000
Bangladesh,2003,18,21,63.94613704,69.14440773,46.325,57.025,39.06,3.86,19,25.32,37.6,94,x,67566000
Bangladesh,2004,18,21,65.79109116,70.13470676,47.3,58.1,39.89,3.64,18.95,25.33,36.8,94.65,x,68653000
Bangladesh,2005,18,21,67.63604528,71.1250058,47.36666667,57.33333333,40.72,3.42,18.9,25.34,36.8,95.3,x,69692000
Bangladesh,2006,18,21,69.4809994,72.11530483,47.43333333,56.56666667,41.55,3.2,18.85,25.35,36.7,95.365,x,70679000
Bangladesh,2007,18,21,71.32595352,73.10560386,47.5,55.8,42.38,2.98,18.8,25.36,36.5,95.43,x,71620000
Bangladesh,2011,18,21,78.70577,77.0668,51.18,60.12,45.7,2.1,18.6,25.4,35.7,95.69,x,x
Bangladesh,2012,18,21,80.42426203,78.1569547,52.1,61.2,44.89459459,1.948648649,18.65945946,25.43783784,35.5,95.755,x,x
Barbados,1970,16,16,99.7,99.7,x,x,0.9,0.2,28.5,31.7,x,x,x,126000
Barbados,1980,16,16,99.7,99.7,43.47142857,45.28571429,0.6,0.2,30.4,32.7,46.65714286,99,x,130000
Barbados,1981,16,16,99.7,99.7,44.7,46.5,0.6,0.2,30.54,32.86,46.68571429,99,x,131000
Barbados,1985,16,16,99.7,99.7,49.61428571,51.35714286,0.6,0.2,31.1,33.5,46.8,109.5,710,133000
Barbados,1986,16,16,99.7,99.7,50.84285714,52.57142857,0.6,0.2,31.24,33.66,46.5,109.225,620,133000
Barbados,1987,16,16,99.7,99.7,52.07142857,53.78571429,0.6,0.2,31.38,33.82,46.3,108.95,571,134000
Barbados,1988,16,16,99.7,99.7,53.3,55,0.6,0.2,31.52,33.98,47.9,108.675,529,134000
Barbados,1989,16,16,99.7,99.7,54.52857143,56.21428571,0.6,0.2,31.66,34.14,47.6,108.4,x,134000
Barbados,1990,16,16,99.7,99.7,55.75714286,57.42857143,0.6,0.2,31.8,34.3,47.2,108.4,x,135000
Barbados,1991,16,16,99.7,99.7,56.98571429,58.64285714,0.585,0.2,31.965,34.43,47.6,108.22,x,135000
Barbados,1992,16,16,99.7,99.7,58.21428571,59.85714286,0.57,0.2,32.13,34.56,47.6,108.04,x,135000
Barbados,1993,16,16,99.7,99.7,59.44285714,61.07142857,0.555,0.2,32.295,34.69,47.3,107.86,x,135000
Barbados,1994,16,16,99.7,99.7,60.67142857,62.28571429,0.54,0.2,32.46,34.82,47.7,107.68,x,134000
Barbados,1995,16,16,99.7,99.7,61.9,63.5,0.525,0.2,32.625,34.95,48.1,107.5,x,134000
Barbados,1996,16,16,99.7,99.7,x,x,0.51,0.2,32.79,35.08,48.4,107.42,x,134000
Barbados,1997,16,16,99.7,99.7,x,x,0.495,0.2,32.955,35.21,48.1,107.34,x,134000
Barbados,1998,16,16,99.7,99.7,x,x,x,x,x,x,48.1,107.26,x,134000
Barbados,1999,16,16,99.7,99.7,x,x,x,x,x,x,48.1,107.18,x,134000
Barbados,2000,16,16,99.7,99.7,x,x,x,x,x,x,48.2,107.1,x,134000
Barbados,2001,16,16,99.7,99.7,x,x,x,x,x,x,48.2,107,x,135000
Barbados,2002,16,16,99.7,99.7,x,x,x,x,x,x,47.9,106.9,x,135000
Barbados,2003,16,16,99.7,99.7,x,x,x,x,x,x,47.9,106.8,x,136000
Barbados,2004,16,16,99.7,99.7,x,x,x,x,x,x,47.3,106.7,x,137000
Barbados,2005,16,16,99.7,99.7,x,x,x,x,x,x,47.6,106.6,446,137000
Barbados,2006,16,16,99.7,99.7,x,x,x,x,x,x,47.4,100,x,138000
Belarus,1979,18,18,x,x,x,x,8.3,0.3,21.3,24.6,49.01428571,99,x,5144000
Belarus,1985,18,18,98.96420811,98.96520319,x,x,8.24,1.08,21.66,24.54,49.1,114.5,x,5336000
Belarus,1986,18,18,99,99,x,x,8.23,1.21,21.72,24.53,49,114.325,12664,5367000
Belarus,1987,18,18,99,99,x,x,8.22,1.34,21.78,24.52,49,114.15,13204,5395000
Belarus,1988,18,18,99,99,32.37,34.86,8.21,1.47,21.84,24.51,49,113.975,13412,5420000
Belarus,1989,18,18,99.76628353,99.73197565,33.76,38.46,8.2,1.6,21.9,24.5,49,113.8,14117,5439000
Belarus,1990,18,18,99.77247613,99.73446551,35.15,40.45,8.01,1.54,21.99,24.59,48.8,113.4,13477,5452000
Belarus,1991,18,18,99.77866873,99.73695538,36.54,42.44,7.82,1.48,22.08,24.68,48.7,113.1,16242,5456000
Belarus,1992,18,18,99.78486133,99.73944524,37.93,44.43,7.63,1.42,22.17,24.77,48.5,112.8,16500,5454000
Belarus,1993,18,18,99.79105393,99.7419351,39.32,46.42,7.44,1.36,22.26,24.86,48.4,112.8,15770,5445000
Belarus,1994,18,18,99.79724654,99.74442497,40.71,48.41,7.25,1.3,22.35,24.95,48.3,113.5,15649,5432000
Belarus,1995,18,18,99.80343914,99.74691483,42.1,50.4,7.06,1.24,22.44,25.04,48.3,112.9,14495,5416000
Belarus,1996,18,18,99.80963174,99.74940469,43.49,52.62,6.87,1.18,22.53,25.13,48.4,114.2,13443,5397000
Belarus,1997,18,18,99.81582434,99.75189455,44.88,54.84,6.68,1.12,22.62,25.22,48.5,114.3,12612,5376000
Belarus,1998,18,18,99.82201694,99.75438442,46.27,57.06,6.49,1.06,22.71,25.31,48.6,114.4,11881,5352000
Belarus,1999,18,18,99.82820954,99.75687428,47.66,59.28,6.3,1,22.8,25.4,48.8,113,11506,5327000
Belarus,2000,18,18,99.82770993,99.76121952,49.05,61.5,6.07,0.97,22.98,25.55,48.9,113.5,x,5299000
Belarus,2001,18,18,99.82721033,99.76556475,50.44,63.72,5.84,0.94,23.16,25.7,49,113.4,x,5270000
Belarus,2002,18,18,99.82671072,99.76990999,51.83,65.94,5.61,0.91,23.34,25.85,49.1,113.3,9656,5239000
Belarus,2003,18,18,99.82621112,99.77425522,53.22,68.16,5.38,0.88,23.52,26,49.2,113.5,9520,5209000
Belarus,2004,18,18,99.82571151,99.77860046,54.61,70.38,5.15,0.85,23.7,26.15,49.3,113.7,8868,5181000
Belarus,2005,18,18,99.8252119,99.7829457,56,72.6,4.92,0.82,23.88,26.3,49.3,114.5,x,5156000
Belarus,2006,18,18,99.8247123,99.78729093,57.39,74.59,4.69,0.79,24.06,26.45,49.4,100,x,5137000
Belarus,2009,18,18,99.82321348,99.80032664,61.56,80.56,4,0.7,24.6,26.9,49.44285714,100,x,5094000
Belgium,1966,18,18,99,99,10.8,72,7.546153846,1.092307692,20.44615385,23.2974359,x,x,x,4847000
Belgium,1970,18,18,99,99,25.64,78,6.9,1,21.4,24.2,x,x,11058.568,4935000
Belgium,1976,18,18,99,99,47.9,87,6.027272727,0.836363636,21.94545455,24.52727273,x,x,x,5004000
Belgium,1981,18,18,99,99,60.65,82,5.3,0.7,22.4,24.8,36.71904762,99,x,5047000
Belgium,1982,18,18,99,99,63.2,81,5.02,0.66,22.67,25.07,37.01428571,99,x,5051000
Belgium,1985,18,18,99,99,66.53,80.22,4.18,0.54,23.48,25.88,37.9,105.4,x,5062000
Belgium,1986,18,18,99,99,67.64,79.96,3.9,0.5,23.75,26.15,38.3,104.8,4231,5067000
Belgium,1987,18,18,99,99,68.75,79.7,3.62,0.46,24.02,26.42,38.5,104.8,3932,5072000
Belgium,1988,18,18,99,99,69.86,79.44,3.34,0.42,24.29,26.69,38.6,104.8,x,5078000
Belgium,1989,18,18,99,99,70.97,79.18,3.06,0.38,24.56,26.96,38.7,104.7,x,5087000
Belgium,1990,18,18,99,99,72.08,78.92,2.78,0.34,24.83,27.23,39,104.8,x,5100000
Belgium,1991,18,18,99,99,73.19,78.66,2.5,0.3,25.1,27.5,39.8,104.6,x,5116000
Belgium,1992,18,18,99,99,74.3,78.4,2.35,0.28,25.43,27.84,40.3,104.5,3605,5135000
Belgium,1993,18,18,99,99,70.4,74.02,2.2,0.26,25.76,28.18,41,104.5,x,5155000
Belgium,1994,18,18,99,99,66.5,69.64,2.05,0.24,26.09,28.52,41.1,104.5,x,5175000
Belgium,1995,18,18,99,99,62.6,65.26,1.9,0.22,26.42,28.86,41.3,104.5,3032.05,5191000
Belgium,1996,18,18,99,99,58.7,60.88,1.75,0.2,26.75,29.2,41.4,104.6,x,5204000
Belgium,1997,18,18,99,99,54.8,56.5,1.6,0.18,27.08,29.54,41.8,104.6,x,5215000
Belgium,1998,18,18,99,99,59.6,61.275,1.45,0.16,27.41,29.88,42.1,104.5,x,5224000
Belgium,1999,18,18,99,99,64.4,66.05,1.3,0.14,27.74,30.22,42.8,104.5,x,5235000
Belgium,2000,18,18,99,99,69.2,70.825,1.15,0.12,28.07,30.56,42.9,104.4,x,5248000
Belgium,2001,18,18,99,99,74,75.6,1,0.1,28.4,30.9,42.4,104.5,x,5264000
Belgium,2002,18,18,99,99,73.63333333,75.26666667,0.95,0.1,28.6875,31.1625,42.8,104.4,x,5283000
Belgium,2003,18,18,99,99,73.26666667,74.93333333,0.9,0.1,28.975,31.425,43.1,104.4,x,5306000
Belgium,2004,18,18,99,99,72.9,74.6,0.85,0.1,29.2625,31.6875,43.6,104.4,x,5333000
Belgium,2005,18,18,99,99,74.53421053,74.66842105,0.8,0.1,29.55,31.95,43.8,104.3,x,5366000
Belgium,2006,18,18,99,99,76.16842105,74.73684211,0.75,0.1,29.8375,32.2125,44.1,100,x,5405000
Belgium,2009,18,18,99,99,81.07105263,74.94210526,0.6,0.1,30.7,33,44.98571429,100,x,5539000
Belize,1970,18,18,x,x,x,x,11.4,1.8,22.6,26,x,x,x,61000
Belize,1980,18,18,x,x,x,x,9.1,1.7,23.9,26.2,21.42857143,96.95,x,71000
Belize,1985,18,18,71.64118767,71.07539937,46.04,51.66,8.554545455,1.563636364,24.94545455,27.2,24,97.2,x,82000
Belize,1986,18,18,72.48464787,71.91885957,45.33333333,50.83333333,8.445454545,1.536363636,25.15454545,27.4,25,97.4,x,84000
Belize,1987,18,18,73.32810807,72.76231977,44.62666667,50.00666667,8.336363636,1.509090909,25.36363636,27.6,25.9,97.4,x,86000
Belize,1988,18,18,74.17156827,73.60577997,43.92,49.18,8.227272727,1.481818182,25.57272727,27.8,25,97.4,x,89000
Belize,1989,18,18,75.01502848,74.44924018,43.21333333,48.35333333,8.118181818,1.454545455,25.78181818,28,26.3,97.8,x,91000
Belize,1990,18,18,75.85848868,75.29270038,42.50666667,47.52666667,8.009090909,1.427272727,25.99090909,28.2,26.7,96.7,x,93000
Belize,1991,18,18,76.70194888,76.13616058,41.8,46.7,7.9,1.4,26.2,28.4,27.4,98,x,95000
Belize,1992,18,18,77.54540908,76.97962078,42.7375,47.875,9.488888889,1.955555556,25.62222222,27.87777778,27.7,97,x,97000
Belize,1993,18,18,78.38886928,77.82308098,43.675,49.05,11.07777778,2.511111111,25.04444444,27.35555556,29.9,97.1,x,98000
Belize,1994,18,18,79.23232949,78.66654119,44.6125,50.225,12.66666667,3.066666667,24.46666667,26.83333333,30,102.9,x,100000
Belize,1995,18,18,80.07578969,79.51000139,45.55,51.4,14.25555556,3.622222222,23.88888889,26.31111111,30.1,97.2,x,103000
Belize,1996,18,18,80.91924989,80.35346159,46.4875,52.575,15.84444444,4.177777778,23.31111111,25.78888889,30.3,100,x,105000
Belize,1997,18,18,81.76271009,81.19692179,47.425,53.75,17.43333333,4.733333333,22.73333333,25.26666667,30,100.9,x,109000
Belize,1998,18,18,82.6061703,82.040382,48.3625,54.925,19.02222222,5.288888889,22.15555556,24.74444444,31.3,101.3,x,112000
Belize,1999,18,18,83.4496305,82.8838422,49.3,56.1,20.61111111,5.844444444,21.57777778,24.22222222,30.2,98,x,115000
Belize,2000,18,18,84.2930907,83.7273024,46.71428571,52.98571429,22.2,6.4,21,23.7,31.5,97.6,x,119000
Belize,2001,18,18,85.1365509,84.5707626,44.12857143,49.87142857,22.56,6.553333333,20.94666667,23.62333333,32.3,98.1,x,122000
Belize,2002,18,18,85.98001111,85.41422281,41.54285714,46.75714286,22.92,6.706666667,20.89333333,23.54666667,33,98.1,x,126000
Belize,2003,18,18,86.82347131,86.25768301,38.95714286,43.64285714,23.28,6.86,20.84,23.47,33,97.9,x,129000
Belize,2004,18,18,x,x,36.37142857,40.52857143,23.64,7.013333333,20.78666667,23.39333333,33.7,98,x,132000
Belize,2005,18,18,x,x,33.78571429,37.41428571,24,7.166666667,20.73333333,23.31666667,34.3,98.2,x,136000
Belize,2006,18,18,x,x,31.2,34.3,24.36,7.32,20.68,23.24,34.8,98.25,x,139000
Benin,1979,15,18,18.25518393,45.7106433,x,5.3,52.4,5.4,17.7,24.7,41.87142857,99,x,1881000
Benin,1982,15,18,23.24474437,47.88439156,0.7,6.6,48.28823529,4.827272727,18.08823529,24.90454545,41.48571429,99,x,2042000
Benin,1985,15,18,28.23430482,50.05813982,1.278571429,8.7,44.17647059,4.254545455,18.47647059,25.10909091,41.1,103.2,x,2224000
Benin,1986,15,18,29.89749163,50.78272258,1.471428571,9.4,42.80588235,4.063636364,18.60588235,25.17727273,41,103,x,2289000
Benin,1987,15,18,31.56067845,51.50730533,1.664285714,10.1,41.43529412,3.872727273,18.73529412,25.24545455,41,102.8,x,2356000
Benin,1988,15,18,33.22386526,52.23188808,1.857142857,10.8,40.06470588,3.681818182,18.86470588,25.31363636,41,102.6,x,2427000
Benin,1989,15,18,34.88705208,52.95647084,2.05,11.5,38.69411765,3.490909091,18.99411765,25.38181818,40.9,102.4,x,2503000
Benin,1990,15,18,36.55023889,53.68105359,2.242857143,12.2,37.32352941,3.3,19.12352941,25.45,40.8,102.2,x,2584000
Benin,1991,15,18,38.21342571,54.40563635,2.435714286,12.9,35.95294118,3.109090909,19.25294118,25.51818182,40.6,103.9,x,2672000
Benin,1992,15,18,39.87661252,55.1302191,2.628571429,13.6,34.58235294,2.918181818,19.38235294,25.58636364,40.4,105.6,x,2765000
Benin,1993,15,18,39.21275145,55.53770518,2.821428571,14.3,33.21176471,2.727272727,19.51176471,25.65454545,40,105.6,x,2863000
Benin,1994,15,18,38.54889038,55.94519126,3.014285714,15,31.84117647,2.536363636,19.64117647,25.72272727,39.9,105.7,x,2961000
Benin,1995,15,18,37.88502931,56.35267733,3.207142857,15.7,30.47058824,2.345454545,19.77058824,25.79090909,39.7,100.1,x,3058000
Benin,1996,15,18,37.22116824,56.76016341,3.4,16.4,29.1,2.154545455,19.9,25.85909091,39.6,105.5,x,3153000
Benin,1997,15,18,36.55730717,57.16764949,4.08,16.84,28.06,1.963636364,19.98,25.92727273,39.6,104.075,x,3246000
Benin,1998,15,18,35.8934461,57.57513557,4.76,17.28,27.02,1.772727273,20.06,25.99545455,39.5,102.65,x,3340000
Benin,1999,15,18,35.22958503,57.98262165,5.44,17.72,25.98,1.581818182,20.14,26.06363636,39.4,101.225,x,3438000
Benin,2000,15,18,34.56572396,58.39010772,6.12,18.16,24.94,1.390909091,20.22,26.13181818,39.4,99.8,x,3541000
Benin,2001,15,18,33.90186289,58.7975938,6.8,18.6,23.9,1.2,20.3,26.2,39.2,104.6,x,3651000
Benin,2002,15,18,33.23800182,59.20507988,6.62,18.28,31.2,4.3,20,26.3,39,106.1,x,3767000
Benin,2003,15,18,35.51917734,58.12054457,6.44,17.96,28.95,3.6,20.125,26.05,38.8,103.6333333,x,3887000
Benin,2004,15,18,37.80035285,57.03600926,6.26,17.64,26.7,2.9,20.25,25.8,38.6,101.1666667,x,4010000
Benin,2005,15,18,40.08152837,55.95147395,6.08,17.32,24.45,2.2,20.375,25.55,38.5,98.7,x,4134000
Benin,2006,15,18,42.36270388,54.86693864,5.9,17,22.2,1.5,20.5,25.3,38.4,98.475,x,4260000
Bhutan,1985,18,18,x,x,x,x,x,x,x,x,28.1,94.1,x,226000
Bhutan,1986,18,18,x,x,x,x,x,x,x,x,27.8,94.28,x,233000
Bhutan,1987,18,18,x,x,x,x,x,x,x,x,27.5,94.46,x,241000
Bhutan,1988,18,18,x,x,6.86,6.86,x,x,x,x,27.7,94.64,x,249000
Bhutan,1989,18,18,x,x,8.85,8.85,x,x,x,x,27.7,94.82,x,255000
Bhutan,1990,18,18,x,x,10.84,10.84,x,x,x,x,27.6,95,x,258000
Bhutan,1991,18,18,x,x,12.83,12.83,x,x,x,x,27.4,95.32,x,258000
Bhutan,1992,18,18,x,x,14.82,14.82,x,x,x,x,27,95.64,x,255000
Bhutan,1993,18,18,64.28368445,69.92040252,16.81,16.81,x,x,x,x,27.5,95.96,x,251000
Bhutan,1994,18,18,65.12714465,70.76386272,18.8,18.8,x,x,x,x,27.2,96.28,x,248000
Bhutan,1995,18,18,65.97060486,71.60732293,20.78333333,20.78333333,x,x,x,x,26.9,96.6,x,247000
Bhutan,1996,18,18,66.81406506,72.45078313,22.76666667,22.76666667,x,x,x,x,27.9,96.72,x,249000
Bhutan,1997,18,18,67.65752526,73.29424333,24.75,24.75,x,x,x,x,29,96.84,x,254000
Bhutan,1998,18,18,68.50098546,74.13770353,26.73333333,26.73333333,23.3,x,18.3,25.4,29.5,96.96,x,260000
Bhutan,1999,18,18,69.34444567,74.98116374,28.71666667,28.71666667,22.3,0.2,18.8,25.4,29.7,97.08,x,267000
Bhutan,2000,18,18,70.18790587,75.82462394,30.7,30.7,21.3,0.85,19.3,25.4,30.2,97.2,x,274000
Bhutan,2001,18,18,71.03136607,76.66808414,31.37142857,34.19,20.3,1.5,19.8,25.4,30.4,98,x,280000
Bhutan,2002,18,18,71.87482627,77.51154434,32.04285714,37.68,19.3,2.15,20.3,25.4,30.3,96,x,287000
Bhutan,2003,18,18,72.71828648,78.35500455,32.71428571,41.17,18.3,2.8,20.8,25.4,30.2,94,x,292000
Bhutan,2004,18,18,73.56174668,79.19846475,33.38571429,44.66,17.3,3.45,21.3,25.4,32.3,92,x,298000
Bhutan,2005,18,18,74.40520688,80.04192495,34.05714286,48.15,16.3,4.1,21.8,25.4,33.3,90,1735.672,304000
Bhutan,2006,18,18,75.24866708,80.88538515,34.72857143,51.64,15.3,4.75,22.3,25.4,34.4,89.795,x,310000
Bhutan,2007,18,18,76.09212728,81.72884535,35.4,55.13,14.3,5.4,22.8,25.4,34.7,89.59,x,315000
Bhutan,2010,18,18,78.62250789,84.25922596,65.4,65.6,11.3,7.35,24.3,25.4,35.6,88.975,x,332000
Bolivia,1976,14,16,83.55197987,91.46814417,3.208,13.268,16.1,3.9,22.1,24.6,x,x,x,2477000
Bolivia,1983,14,16,87.05810524,93.59013369,9.9,23.6,15.13076923,3.8125,22.15384615,24.81875,34.61904762,99,x,2917000
Bolivia,1985,14,16,88.05985534,94.19641642,10.66666667,25.83333333,14.85384615,3.7875,22.16923077,24.88125,35.4,102.4,x,3055000
Bolivia,1986,14,16,88.5607304,94.49955778,11.05,26.95,14.71538462,3.775,22.17692308,24.9125,36.2,102.3,x,3126000
Bolivia,1987,14,16,89.06160545,94.80269914,11.43333333,28.06666667,14.57692308,3.7625,22.18461538,24.94375,36.9,102.2,x,3199000
Bolivia,1988,14,16,89.5624805,95.1058405,11.81666667,29.18333333,14.43846154,3.75,22.19230769,24.975,37.7,102.1,x,3273000
Bolivia,1989,14,16,90.06335555,95.40898186,12.2,30.3,14.3,3.7375,22.2,25.00625,38.4,102,x,3349000
Bolivia,1990,14,16,90.56423061,95.71212322,13.3,33.3,14.03333333,3.725,22.36666667,25.0375,39.1,101.9,x,3427000
Bolivia,1991,14,16,91.06510566,96.01526458,14.4,36.3,13.76666667,3.7125,22.53333333,25.06875,39.9,101.7,x,3507000
Bolivia,1992,14,16,91.56598071,96.31840594,15.5,39.3,13.5,3.7,22.7,25.1,40.6,101.6,x,3589000
Bolivia,1993,14,16,92.20573622,96.56628208,16.6,42.3,13.45555556,3.722222222,22.76666667,25.17777778,41.3,101.5,x,3673000
Bolivia,1994,14,16,92.84549173,96.81415822,17.7,45.3,13.41111111,3.744444444,22.83333333,25.25555556,42,101.4,x,3757000
Bolivia,1995,14,16,93.48524725,97.06203436,19.575,46.05,13.36666667,3.766666667,22.9,25.33333333,42.7,101.3,x,3841000
Bolivia,1996,14,16,94.12500276,97.3099105,21.45,46.8,13.32222222,3.788888889,22.96666667,25.41111111,44.1,101.2,x,3926000
Bolivia,1997,14,16,94.76475827,97.55778665,23.325,47.55,13.27777778,3.811111111,23.03333333,25.48888889,42.7,101.1,x,4010000
Bolivia,1998,14,16,95.40451378,97.80566279,25.2,48.3,13.23333333,3.833333333,23.1,25.56666667,42.8,101.1,x,4095000
Bolivia,1999,14,16,96.0442693,98.05353893,26.25,50.85,13.18888889,3.855555556,23.16666667,25.64444444,43,101,x,4180000
Bolivia,2000,14,16,96.68402481,98.30141507,27.3,53.4,13.14444444,3.877777778,23.23333333,25.72222222,43.2,101,x,4266000
Bolivia,2001,14,16,97.32378032,98.54929121,28.575,54.65,13.1,3.9,23.3,25.8,43.6,100.9,x,4353000
Bolivia,2002,14,16,97.62724677,98.75001092,29.85,55.9,13.32857143,3.885714286,23.21428571,25.72857143,44,100.8,x,4441000
Bolivia,2003,14,16,97.93071322,98.95073064,31.125,57.15,13.55714286,3.871428571,23.12857143,25.65714286,44.3,100.8,x,4529000
Bolivia,2004,14,16,98.23417967,99.15145035,32.4,58.4,13.78571429,3.857142857,23.04285714,25.58571429,43.5,100.7,x,4615000
Bolivia,2005,14,16,98.53764612,99.35217006,32.75,58.925,14.01428571,3.842857143,22.95714286,25.51428571,43.5,100.7,x,4698000
Bolivia,2006,14,16,98.84111257,99.55288978,33.1,59.45,14.24285714,3.828571429,22.87142857,25.44285714,43.6,100,x,4778000
Bolivia,2007,14,16,99.14457902,99.75360949,33.45,59.975,14.47142857,3.814285714,22.78571429,25.37142857,43.99047619,100,x,4856000
Bolivia,2008,14,16,99.12249885,99.3902301,33.8,60.5,14.7,3.8,22.7,25.3,44.38095238,100,x,4932000
Bolivia,2009,14,16,99.0843005,99.69364094,34.756,61.976,14.65625,3.796875,22.71875,25.321875,44.77142857,100,x,5010000
Bosnia and Herzegovina,1970,18,18,x,x,3.1,42.9,x,x,x,x,x,x,x,1898000
Bosnia and Herzegovina,1985,18,18,x,x,9.4,45.2,x,x,x,x,45.2,102.7,x,2190000
Bosnia and Herzegovina,1986,18,18,x,x,9.82,45.35333333,x,x,x,x,45,102.64,x,2227000
Bosnia and Herzegovina,1987,18,18,x,x,10.24,45.50666667,x,x,x,x,44.8,102.58,x,2270000
Bosnia and Herzegovina,1988,18,18,98.54559,98.55722571,10.66,45.66,x,x,x,x,44.7,102.52,x,2306000
Bosnia and Herzegovina,1989,18,18,98.59608,98.60642286,11.08,45.81333333,x,x,x,x,44.5,102.46,x,2316000
Bosnia and Herzegovina,1990,18,18,98.64657,98.65562,11.5,45.96666667,x,x,x,x,44.4,102.4,6941,2289000
Bosnia and Herzegovina,1991,18,18,98.69706,98.70481714,11.92,46.12,x,x,x,x,43.4,100.5,6676,2216000
Bosnia and Herzegovina,1992,18,18,98.74755,98.75401429,12.34,46.27333333,x,x,x,x,43.3,100.925,x,2107000
Bosnia and Herzegovina,1993,18,18,98.79804,98.80321143,12.76,46.42666667,x,x,x,x,43.2,101.35,x,1984000
