Country or Area,Year,Area,Sex,Age of mother,Record Type,Reliability,Source Year,Value,Value Footnotes
Liechtenstein,2005,Total,Both Sexes,Total,Data tabulated by year of occurrence,Provisional figure,2006,381,
Liechtenstein,2005,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,Provisional figure,2006,0,
Liechtenstein,2005,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,Provisional figure,2006,7,
Liechtenstein,2005,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,Provisional figure,2006,35,
Liechtenstein,2005,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,Provisional figure,2006,84,
Liechtenstein,2005,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,Provisional figure,2006,149,
Liechtenstein,2005,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,Provisional figure,2006,89,
Liechtenstein,2005,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,Provisional figure,2006,17,
Liechtenstein,2005,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,Provisional figure,2006,0,
Liechtenstein,2005,Total,Both Sexes,50 +,Data tabulated by year of occurrence,Provisional figure,2006,0,
Liechtenstein,2004,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2005,372,
Liechtenstein,2004,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2005,0,
Liechtenstein,2004,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2005,4,
Liechtenstein,2004,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2005,31,
Liechtenstein,2004,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2005,101,
Liechtenstein,2004,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2005,146,
Liechtenstein,2004,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2005,78,
Liechtenstein,2004,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2005,12,
Liechtenstein,2004,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,"Final figure, complete",2005,0,
Liechtenstein,2004,Total,Both Sexes,50 +,Data tabulated by year of occurrence,"Final figure, complete",2005,0,
Liechtenstein,2003,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2006,347,
Liechtenstein,2003,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2006,0,
Liechtenstein,2003,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2006,9,
Liechtenstein,2003,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2006,34,
Liechtenstein,2003,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2006,106,
Liechtenstein,2003,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2006,126,
Liechtenstein,2003,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2006,62,
Liechtenstein,2003,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2006,9,
Liechtenstein,2003,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,"Final figure, complete",2006,1,
Liechtenstein,2003,Total,Both Sexes,50 +,Data tabulated by year of occurrence,"Final figure, complete",2006,0,
Liechtenstein,2002,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2004,395,
Liechtenstein,2002,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2004,4,
Liechtenstein,2002,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2004,34,
Liechtenstein,2002,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2004,108,
Liechtenstein,2002,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2004,164,
Liechtenstein,2002,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2004,76,
Liechtenstein,2002,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2005,9,
Liechtenstein,2002,Total,Both Sexes,40 +,Data tabulated by year of occurrence,"Final figure, complete",2004,9,
Liechtenstein,2001,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2004,401,
Liechtenstein,2001,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2004,9,
Liechtenstein,2001,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2004,51,
Liechtenstein,2001,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2004,127,
Liechtenstein,2001,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2004,141,
Liechtenstein,2001,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2004,63,
Liechtenstein,2001,Total,Both Sexes,40 +,Data tabulated by year of occurrence,"Final figure, complete",2004,10,
Liechtenstein,2000,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2006,420,
Liechtenstein,2000,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2006,6,
Liechtenstein,2000,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2006,50,
Liechtenstein,2000,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2006,139,
Liechtenstein,2000,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2006,144,
Liechtenstein,2000,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2006,73,
Liechtenstein,2000,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2006,8,
Liechtenstein,1997,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",1998,435,
Liechtenstein,1997,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",1998,0,
Liechtenstein,1997,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",1998,2,
Liechtenstein,1997,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",1998,72,
Liechtenstein,1997,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",1998,133,
Liechtenstein,1997,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",1998,149,
Liechtenstein,1997,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",1998,68,
Liechtenstein,1997,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",1998,10,
Liechtenstein,1997,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",1998,1,
Liechtenstein,1996,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",1998,405,
Liechtenstein,1996,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",1998,0,
Liechtenstein,1996,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",1998,9,
Liechtenstein,1996,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",1998,45,
Liechtenstein,1996,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",1998,129,
Liechtenstein,1996,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",1998,151,
Liechtenstein,1996,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",1998,64,
Liechtenstein,1996,Total,Both Sexes,40 +,Data tabulated by year of occurrence,"Final figure, complete",1998,7,
Liechtenstein,1995,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",1998,425,
Liechtenstein,1995,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",1998,0,
Liechtenstein,1995,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",1998,9,
Liechtenstein,1995,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",1998,52,
Liechtenstein,1995,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",1998,126,
Liechtenstein,1995,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",1998,165,
Liechtenstein,1995,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",1998,65,
Liechtenstein,1995,Total,Both Sexes,40 +,Data tabulated by year of occurrence,"Final figure, complete",1998,8,
Liechtenstein,1994,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",1998,358,
Liechtenstein,1994,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",1998,0,
Liechtenstein,1994,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",1998,9,
Liechtenstein,1994,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",1998,39,
Liechtenstein,1994,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",1998,118,
Liechtenstein,1994,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",1998,131,
Liechtenstein,1994,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",1998,49,
Liechtenstein,1994,Total,Both Sexes,40 +,Data tabulated by year of occurrence,"Final figure, complete",1998,12,
Liechtenstein,1993,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",1998,415,
Liechtenstein,1993,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",1998,0,
Liechtenstein,1993,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",1998,8,
Liechtenstein,1993,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",1998,52,
Liechtenstein,1993,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",1998,146,
Liechtenstein,1993,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",1998,152,
Liechtenstein,1993,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",1998,48,
Liechtenstein,1993,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",1998,8,
Liechtenstein,1993,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",1998,1,
Liechtenstein,1987,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",1988,365,
Liechtenstein,1987,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",1988,0,
Liechtenstein,1987,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",1988,6,
Liechtenstein,1987,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",1988,59,
Liechtenstein,1987,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",1988,142,
Liechtenstein,1987,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",1988,106,
Liechtenstein,1987,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",1988,47,
Liechtenstein,1987,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",1988,4,
Liechtenstein,1987,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,"Final figure, complete",1988,1,
Liechtenstein,1987,Total,Both Sexes,50 +,Data tabulated by year of occurrence,"Final figure, complete",1988,0,
Liechtenstein,1987,Total,Both Sexes,Unknown,Data tabulated by year of occurrence,"Final figure, complete",1988,0,
Liechtenstein,1986,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",1987,351,
Liechtenstein,1986,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",1987,0,
Liechtenstein,1986,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",1987,7,
Liechtenstein,1986,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",1987,60,
Liechtenstein,1986,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",1987,139,
Liechtenstein,1986,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",1987,102,
Liechtenstein,1986,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",1987,34,
Liechtenstein,1986,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",1987,7,
Liechtenstein,1986,Total,Both Sexes,45 - 49,Data tabulated by year of occurrence,"Final figure, complete",1987,2,
Liechtenstein,1986,Total,Both Sexes,50 +,Data tabulated by year of occurrence,"Final figure, complete",1987,0,
Liechtenstein,1986,Total,Both Sexes,Unknown,Data tabulated by year of occurrence,"Final figure, complete",1987,0,
Lithuania,2005,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2006,30541,
Lithuania,2005,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2006,6,
Lithuania,2005,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2006,2488,
Lithuania,2005,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2006,8361,
Lithuania,2005,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2006,10042,
Lithuania,2005,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2006,6409,
Lithuania,2005,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2006,2624,
Lithuania,2005,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2006,583,
Lithuania,2005,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2006,26,
Lithuania,2005,Total,Both Sexes,Unknown,Data tabulated by year of occurrence,"Final figure, complete",2006,2,
Lithuania,2004,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2005,30419,
Lithuania,2004,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2005,16,
Lithuania,2004,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2005,2603,
Lithuania,2004,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2005,8697,
Lithuania,2004,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2005,9899,
Lithuania,2004,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2005,6037,
Lithuania,2004,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2005,2558,
Lithuania,2004,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2005,575,
Lithuania,2004,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2005,26,
Lithuania,2004,Total,Both Sexes,Unknown,Data tabulated by year of occurrence,"Final figure, complete",2005,8,
Lithuania,2003,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2004,30598,
Lithuania,2003,Total,Both Sexes,0 - 14,Data tabulated by year of occurrence,"Final figure, complete",2004,7,
Lithuania,2003,Total,Both Sexes,15 - 19,Data tabulated by year of occurrence,"Final figure, complete",2004,2794,
Lithuania,2003,Total,Both Sexes,20 - 24,Data tabulated by year of occurrence,"Final figure, complete",2004,9161,
Lithuania,2003,Total,Both Sexes,25 - 29,Data tabulated by year of occurrence,"Final figure, complete",2004,9715,
Lithuania,2003,Total,Both Sexes,30 - 34,Data tabulated by year of occurrence,"Final figure, complete",2004,5826,
Lithuania,2003,Total,Both Sexes,35 - 39,Data tabulated by year of occurrence,"Final figure, complete",2004,2469,
Lithuania,2003,Total,Both Sexes,40 - 44,Data tabulated by year of occurrence,"Final figure, complete",2004,597,
Lithuania,2003,Total,Both Sexes,45 +,Data tabulated by year of occurrence,"Final figure, complete",2004,21,
Lithuania,2003,Total,Both Sexes,Unknown,Data tabulated by year of occurrence,"Final figure, complete",2004,8,
Lithuania,2002,Total,Both Sexes,Total,Data tabulated by year of occurrence,"Final figure, complete",2004,30014,
